"createdAt","closedAt","title","url"
"2012-1/30","2012-6/20","Please provide pure command-line build","https://github.com/sleuthkit/autopsy/issues/1"
"2012-1/30","2012-3/1","The install doc fails to note required netbeans version and/or plugins","https://github.com/sleuthkit/autopsy/issues/2"
"2012-1/31","null","Error extracting deleted file","https://github.com/sleuthkit/autopsy/issues/3"
"2012-6/18","2012-10/12","Error on Recent Activity","https://github.com/sleuthkit/autopsy/issues/52"
"2012-6/18","2012-10/18","Fatal error v3.0b3 (multiple EWF images)","https://github.com/sleuthkit/autopsy/issues/53"
"2012-10/17","2013-9/26","Select Multiple Bookmarks and add to Report","https://github.com/sleuthkit/autopsy/issues/77"
"2012-11/2","null","Allow multiple instances of Autopsy to run in parallel","https://github.com/sleuthkit/autopsy/issues/83"
"2012-11/2","null","ewf_image_read error treated as non-critical image error","https://github.com/sleuthkit/autopsy/issues/84"
"2012-11/2","2012-11/5","Set SQLite page size to to cluster size of underlying storage","https://github.com/sleuthkit/autopsy/issues/85"
"2012-11/2","2022-12/13","Keyword search module fails to init when certain tools are installed","https://github.com/sleuthkit/autopsy/issues/86"
"2012-11/6","2012-11/12","Reporting issue","https://github.com/sleuthkit/autopsy/issues/88"
"2012-11/7","2013-1/17","Autopsy 3 Compile Error in NetBeans IDE 7.0.1 on Ubuntu","https://github.com/sleuthkit/autopsy/issues/90"
"2012-11/10","2013-1/17","Autopsy 3 run error on Linux Mint 13","https://github.com/sleuthkit/autopsy/issues/94"
"2012-11/11","2013-5/28","Add the ability to import individual files and folders from a hard drive without imaging the entire drive","https://github.com/sleuthkit/autopsy/issues/95"
"2012-11/12","2013-3/13","error on adding image in Ubuntu","https://github.com/sleuthkit/autopsy/issues/97"
"2012-11/15","2013-3/13","crash on adding physical disk home drive to case on ubuntu","https://github.com/sleuthkit/autopsy/issues/98"
"2012-11/16","2013-1/18","Remember hex/string view","https://github.com/sleuthkit/autopsy/issues/99"
"2012-11/16","null","Thumbnail View render time","https://github.com/sleuthkit/autopsy/issues/100"
"2012-11/19","null","Add embedded browser support to Autopsy framework","https://github.com/sleuthkit/autopsy/issues/101"
"2012-11/20","2013-1/24","Is ewf supposed to be supported by mmls in sleuthkit 4.0?","https://github.com/sleuthkit/autopsy/issues/103"
"2012-12/4","2013-1/9","Add image name to Results ","https://github.com/sleuthkit/autopsy/issues/109"
"2012-12/4","2022-11/29","Track and show what ingest was performed","https://github.com/sleuthkit/autopsy/issues/110"
"2012-12/14","2013-5/28","null pointer exception during startup","https://github.com/sleuthkit/autopsy/issues/118"
"2013-1/4","2013-1/18","Bundled MSVC redist DLL not recognized on some systems","https://github.com/sleuthkit/autopsy/issues/127"
"2013-1/8","null","Different character encodings","https://github.com/sleuthkit/autopsy/issues/129"
"2013-1/16","2013-1/17","OpenOffice and MsOffice files are not extracted from ingest","https://github.com/sleuthkit/autopsy/issues/133"
"2013-1/18","2013-1/18","Exif data not extracted from most images (jpg)","https://github.com/sleuthkit/autopsy/issues/134"
"2013-1/21","2013-1/23","Index data grow when the same ingest is restarted","https://github.com/sleuthkit/autopsy/issues/135"
"2013-1/21","2013-9/26","Multiple selection for export files","https://github.com/sleuthkit/autopsy/issues/136"
"2013-1/23","null","Multilanguage support","https://github.com/sleuthkit/autopsy/issues/137"
"2013-1/24","null","Choose which file types to index ","https://github.com/sleuthkit/autopsy/issues/138"
"2013-2/8","2013-5/17","Error while adding image","https://github.com/sleuthkit/autopsy/issues/140"
"2013-2/8","2013-3/10","Number of occurrence of keyword per each file ","https://github.com/sleuthkit/autopsy/issues/141"
"2013-2/20","2013-2/21","Is there any way to extract the content of the file?","https://github.com/sleuthkit/autopsy/issues/149"
"2013-2/27","2013-4/30","Trouble adding multiple disk images","https://github.com/sleuthkit/autopsy/issues/154"
"2013-2/28","2013-4/30","Trouble adding large image","https://github.com/sleuthkit/autopsy/issues/155"
"2013-3/7","2013-3/10","Cannot get the total word from unallocated files","https://github.com/sleuthkit/autopsy/issues/157"
"2013-3/8","2013-3/13","sqlite pragma settings script?","https://github.com/sleuthkit/autopsy/issues/159"
"2013-3/8","2013-3/19","Out of memory in Media Viewer","https://github.com/sleuthkit/autopsy/issues/161"
"2013-3/11","null","Mistranslation of NTFS timestamps ","https://github.com/sleuthkit/autopsy/issues/164"
"2013-3/12","2013-3/12","The ""media view"" tab is inactive for deleted files","https://github.com/sleuthkit/autopsy/issues/165"
"2013-3/12","2013-3/13","crash adding image on linux i386","https://github.com/sleuthkit/autopsy/issues/166"
"2013-3/13","2013-4/1","Some modules do not work after package as installer","https://github.com/sleuthkit/autopsy/issues/167"
"2013-3/13","null","I need your permission","https://github.com/sleuthkit/autopsy/issues/168"
"2013-3/14","null","Batch Ingest files","https://github.com/sleuthkit/autopsy/issues/169"
"2013-3/18","2013-4/1","Getting the string form the files ","https://github.com/sleuthkit/autopsy/issues/171"
"2013-3/30","2022-10/19","SHA1/256/512 hashes in autopsy browser","https://github.com/sleuthkit/autopsy/issues/175"
"2013-3/30","2019-9/19","Forensic image hashing","https://github.com/sleuthkit/autopsy/issues/176"
"2013-4/2","null","Volume Shadow Copies appear as 00s in hex","https://github.com/sleuthkit/autopsy/issues/177"
"2013-4/10","2013-4/30","Error building Autopsy with sleuthkit-4.1-staging branch","https://github.com/sleuthkit/autopsy/issues/182"
"2013-4/10","2013-4/30","Ant build looks for wrong version of avalon framework","https://github.com/sleuthkit/autopsy/issues/183"
"2013-5/1","null","UTF8 path error","https://github.com/sleuthkit/autopsy/issues/184"
"2013-5/1","null","Restart Ingest Modules results","https://github.com/sleuthkit/autopsy/issues/185"
"2013-5/1","null","Adding hash to hashset from Autopsy","https://github.com/sleuthkit/autopsy/issues/186"
"2013-5/7","null","Silent Crash on Large Export","https://github.com/sleuthkit/autopsy/issues/188"
"2013-5/17","null","Configure report on bookmaked files","https://github.com/sleuthkit/autopsy/issues/192"
"2013-5/17","2016-4/1","Select folder for Ingest : request for feature","https://github.com/sleuthkit/autopsy/issues/193"
"2013-5/30","2013-5/30","JVM creation failed","https://github.com/sleuthkit/autopsy/issues/202"
"2013-6/1","2016-4/1","File Signature Module","https://github.com/sleuthkit/autopsy/issues/203"
"2013-6/1","2016-4/1","File Type / Extension Mismatch","https://github.com/sleuthkit/autopsy/issues/204"
"2013-6/1","null","Fuzzy hashing module","https://github.com/sleuthkit/autopsy/issues/205"
"2013-6/1","null","antivirus module needed","https://github.com/sleuthkit/autopsy/issues/206"
"2013-6/1","2019-9/19","Encrypted file detection module needed","https://github.com/sleuthkit/autopsy/issues/207"
"2013-6/1","2016-4/1","InterestingFiles Module needed","https://github.com/sleuthkit/autopsy/issues/208"
"2013-6/4","2022-11/29","Module to calculate / verify image hash value","https://github.com/sleuthkit/autopsy/issues/209"
"2013-6/11","null","New Module: Identify and parse evidence of cloud storage.","https://github.com/sleuthkit/autopsy/issues/210"
"2013-6/11","null","New Module: Graphical display of disk image stats","https://github.com/sleuthkit/autopsy/issues/211"
"2013-6/11","null","New Module: IP address to geolocation display","https://github.com/sleuthkit/autopsy/issues/212"
"2013-6/11","null","New Module: Parse printing job/last printed information for files","https://github.com/sleuthkit/autopsy/issues/213"
"2013-6/11","2022-10/19","New Module: Embedded images extraction","https://github.com/sleuthkit/autopsy/issues/214"
"2013-6/11","2013-11/1","New Module: Make Thunderbird module more generic (parse any MBOX)","https://github.com/sleuthkit/autopsy/issues/215"
"2013-6/11","null","New Module: Decompile DLLs and EXE files","https://github.com/sleuthkit/autopsy/issues/216"
"2013-6/11","2013-6/13","Null pointer exception on Linux when clicking ""Add Data Source"" button","https://github.com/sleuthkit/autopsy/issues/218"
"2013-6/15","2013-6/16","Unable to add logical files to case on Linux","https://github.com/sleuthkit/autopsy/issues/219"
"2013-6/28","2019-9/19","Hashset creation","https://github.com/sleuthkit/autopsy/issues/221"
"2013-7/8","null","Improved Reporting Features","https://github.com/sleuthkit/autopsy/issues/224"
"2013-7/10","2013-7/11","Keyword search tab name","https://github.com/sleuthkit/autopsy/issues/225"
"2013-7/10","null","Viewing search results slow with matches in large files / Unallocated","https://github.com/sleuthkit/autopsy/issues/227"
"2013-7/10","null","Extend keyword charset?","https://github.com/sleuthkit/autopsy/issues/228"
"2013-7/11","null","Display full path of current content","https://github.com/sleuthkit/autopsy/issues/229"
"2013-7/11","null","When viewing 0 byte file, content from last file shown","https://github.com/sleuthkit/autopsy/issues/230"
"2013-7/11","null","Partial image parsed, but no folder structure shown","https://github.com/sleuthkit/autopsy/issues/231"
"2013-7/15","2022-12/1","Yellow bars in Timeline are hard to read and don't print well","https://github.com/sleuthkit/autopsy/issues/234"
"2013-7/17","null","Autopsy 3 - File and folder extraction.  3 issues, help please!","https://github.com/sleuthkit/autopsy/issues/236"
"2013-8/18","2022-10/19","I coudn't clone Autopsy","https://github.com/sleuthkit/autopsy/issues/250"
"2013-8/21","2022-12/1","Now 2 use Autopsy with selective imaging","https://github.com/sleuthkit/autopsy/issues/253"
"2013-9/2","2013-11/2","TSK/Autopsy 3 Misses Files that aren't deleted and other tools see","https://github.com/sleuthkit/autopsy/issues/265"
"2013-9/2","2013-11/2","TSK/Autopsy 3 Misses Files that aren't deleted and other tools see","https://github.com/sleuthkit/autopsy/issues/266"
"2013-9/4","null","Question about where I should implement some functionality","https://github.com/sleuthkit/autopsy/issues/268"
"2013-9/11","null","Errors during building and running","https://github.com/sleuthkit/autopsy/issues/275"
"2013-9/17","null","Export files to original paths","https://github.com/sleuthkit/autopsy/issues/283"
"2013-9/17","null","Export non-NSRL files to original structure","https://github.com/sleuthkit/autopsy/issues/284"
"2013-9/18","null","Search for file systems","https://github.com/sleuthkit/autopsy/issues/289"
"2013-9/26","null","Feature request: use dynamic loading of content when hex-viewing large files, instead of splitting content over multiple pages","https://github.com/sleuthkit/autopsy/issues/299"
"2013-9/27","null","Thumbnail view / Table view should keep track of user location and selection","https://github.com/sleuthkit/autopsy/issues/300"
"2013-9/27","null","Regripper Feedback","https://github.com/sleuthkit/autopsy/issues/301"
"2013-9/30","null","Export ""Help"" Contents","https://github.com/sleuthkit/autopsy/issues/302"
"2013-9/30","null","Refining ""Email Addresses"" search term hits","https://github.com/sleuthkit/autopsy/issues/303"
